sample_index,position,ground_truth_log1p_signal,pred_standard,pred_qlayer
4210,482,0.0,-3.300603151321411,-0.24455353617668152
4210,483,0.0,-2.9312734603881836,-0.10718020796775818
4210,484,0.0,-1.4641042947769165,-0.46593424677848816
4210,485,0.0,-2.0010502338409424,-0.3842925727367401
4210,486,0.0,-1.5930864810943604,-0.3994193971157074
4210,487,0.0,-1.8114778995513916,0.13853350281715393
4210,488,0.0,-0.8780692219734192,0.7592078447341919
4210,489,0.0,0.09366443753242493,0.5121628046035767
4210,490,0.0,-0.2676810920238495,0.3403300344944
4210,491,0.0,-0.5019112229347229,0.05791798233985901
4210,492,0.0,-1.0773817300796509,-0.041580528020858765
4210,493,0.0,-1.1767420768737793,-0.08076915144920349
4210,494,0.0,-1.3530945777893066,0.22534242272377014
4210,495,0.0,-0.7300922274589539,-0.24143168330192566
4210,496,0.0,-1.201667070388794,-0.3511018455028534
4210,497,0.0,-1.6405022144317627,-0.3322673738002777
4210,498,0.0,-2.2312369346618652,-0.20334181189537048
4210,499,0.0,-2.4290523529052734,-0.2896973788738251
4210,500,0.0,-1.4639718532562256,-0.2815795838832855
4210,501,0.0,-0.8398133516311646,0.08556833863258362
4210,502,0.0,-0.7258943319320679,-0.38670894503593445
4210,503,0.0,-1.792800784111023,-0.40504810214042664
4210,504,0.0,-1.6337896585464478,-0.32990989089012146
4210,505,0.0,-1.2002179622650146,-0.20656225085258484
4210,506,0.0,-2.164544105529785,-0.22313937544822693
4210,507,0.0,-1.4355778694152832,0.07431045174598694
4210,508,0.0,-2.640091896057129,0.04570797085762024
4210,509,0.0,-2.565035343170166,-0.14643916487693787
4210,510,0.0,-2.390669584274292,-0.24041113257408142
4210,511,0.0,-2.343066692352295,0.019442826509475708
4210,512,0.0,-2.7644190788269043,-0.21039816737174988
4210,513,0.0,-2.08988618850708,-0.200321763753891
4210,514,0.0,-0.9507177472114563,-0.02752956748008728
4210,515,0.0,-0.4308677315711975,-0.07041129469871521
4210,516,0.0,-0.5224613547325134,-0.2610640227794647
4210,517,0.0,-0.8058304786682129,-0.2704486548900604
4210,518,0.0,-1.1630288362503052,-0.2535192668437958
4210,519,0.0,-1.1524925231933594,-0.3046959340572357
4210,520,0.0,-1.5372709035873413,-0.30828747153282166
4210,521,0.0,-1.4114705324172974,-0.32212600111961365
4210,522,0.0,-1.0104093551635742,-0.3381652534008026
4210,523,0.0,-1.3806829452514648,-0.3573549687862396
4210,524,0.0,-1.1386841535568237,-0.35418519377708435
4210,525,0.0,-0.7418760061264038,-0.24321064352989197
4210,526,0.0,-0.1573762446641922,-0.04432663321495056
4210,527,0.0,0.684480607509613,-0.06160435080528259
4210,528,0.0,0.328284353017807,-0.22439822554588318
4210,529,0.0,0.04484865814447403,-0.22133073210716248
4210,530,0.0,-0.43065690994262695,-0.20506450533866882
4210,531,0.0,-0.17846381664276123,-0.16209718585014343
4210,532,0.0,0.1150413528084755,-0.36717715859413147
4210,533,0.0,-1.000476360321045,-0.34391269087791443
4210,534,0.0,-1.4317905902862549,-0.17156562209129333
4210,535,0.0,-1.8864314556121826,-0.1742222011089325
4210,536,0.0,-1.9401309490203857,-0.10022887587547302
4210,537,0.0,-2.34993839263916,-0.19619092345237732
4210,538,0.0,-1.6022363901138306,-0.24912205338478088
4210,539,0.0,-1.7572253942489624,-0.2735547125339508
4210,540,0.0,-1.6312992572784424,-0.35904261469841003
4210,541,0.0,-2.1375842094421387,-0.44623276591300964
4210,542,0.0,-2.716479778289795,-0.4383520781993866
4210,543,0.0,-2.2752597332000732,-0.18305441737174988
4210,544,0.0,-1.240942120552063,-0.12899044156074524
4210,545,0.0,-1.2913362979888916,-0.17722973227500916
4210,546,0.0,-1.254645824432373,-0.16287139058113098
4210,547,0.0,-3.2836596965789795,0.9708774089813232
4210,548,0.0,-3.1505422592163086,1.234894037246704
4210,549,0.0,-3.019636631011963,0.8707709312438965
4210,550,0.0,-2.539945602416992,0.186900794506073
4210,551,0.0,-1.894916296005249,0.20232096314430237
4210,552,0.0,-2.1830058097839355,-0.06955298781394958
4210,553,0.0,-2.189784288406372,-0.14632317423820496
4210,554,0.0,-1.4470467567443848,-0.13719186186790466
4210,555,0.0,-1.8012957572937012,-0.11362680792808533
4210,556,0.0,-1.0126914978027344,0.11371877789497375
4210,557,0.0,-0.33201301097869873,0.22445812821388245
4210,558,0.0,-0.22822241485118866,0.23407939076423645
4210,559,0.0,-0.2886742651462555,0.09955444931983948
4210,560,0.0,-0.20350052416324615,0.044771820306777954
4210,561,0.0,-0.6693562269210815,0.034121543169021606
4210,562,0.0,-0.7554000020027161,0.05278852581977844
4210,563,0.0,-0.28758859634399414,-0.29584428668022156
4210,564,0.0,-1.2945215702056885,-0.20669564604759216
4210,565,0.0,-1.0307704210281372,-0.26012298464775085
4210,566,0.0,-1.463572382926941,-0.19588610529899597
4210,567,0.0,-2.0073912143707275,-0.18955811858177185
4210,568,0.0,-2.185239791870117,-0.22353562712669373
4210,569,0.0,-2.2282772064208984,-0.22060152888298035
4210,570,0.0,-1.085549235343933,-0.19865533709526062
4210,571,0.0,-0.7195528745651245,0.3298133909702301
4210,572,0.0,0.18676552176475525,-0.13208112120628357
4210,573,0.0,-1.55912184715271,-0.2186327874660492
4210,574,0.0,-0.9685958027839661,-0.25589272379875183
4210,575,0.0,-1.1409118175506592,-0.3249790370464325
4210,576,0.0,-1.5652050971984863,-0.3112747371196747
4210,577,0.0,-1.791018009185791,-0.13942620158195496
4210,578,0.0,-1.3137989044189453,-0.43546316027641296
4210,579,0.0,-1.6990282535552979,-0.4103873670101166
4210,580,0.0,-1.5118496417999268,-0.35599932074546814
4210,581,0.0,-1.537599802017212,0.21828964352607727
4210,582,0.0,-2.4779629707336426,1.2872042655944824
4210,583,0.0,-2.758496046066284,1.1017073392868042
4210,584,0.0,-2.06799054145813,0.30972328782081604
4210,585,0.0,-1.9735041856765747,0.017448335886001587
4210,586,0.0,-1.6099222898483276,-0.22787252068519592
4210,587,0.0,-0.7384225130081177,0.45994582772254944
4210,588,0.0,0.10298466682434082,0.7409219741821289
4210,589,0.0,-0.09735468029975891,2.1610283851623535
4210,590,0.0,0.8449414968490601,0.8336589336395264
4210,591,0.0,0.09927182644605637,0.405931681394577
4210,592,0.0,-0.09937072545289993,0.10109338164329529
4210,593,0.0,-0.21500518918037415,-0.011795789003372192
4210,594,0.0,-0.9959185123443604,0.07329431176185608
4210,595,0.0,-0.2954179048538208,0.060804277658462524
4210,596,0.0,-0.5520113706588745,0.6279767751693726
4210,597,0.0,0.17653293907642365,0.06502404808998108
4210,598,0.0,-0.7962967753410339,-0.07470080256462097
4210,599,0.0,-0.33018508553504944,-0.010988026857376099
647,0,2.70805025100708,0.8855863809585571,0.6856471300125122
647,1,0.0,1.8145251274108887,0.258291095495224
647,2,1.945910096168518,1.0502625703811646,0.3875693380832672
647,3,1.0986123085021973,1.3557976484298706,0.26484915614128113
647,4,2.944438934326172,1.1835896968841553,0.5603344440460205
647,5,2.5649492740631104,1.3524298667907715,1.2874733209609985
647,6,1.945910096168518,1.8559839725494385,0.27756842970848083
647,7,1.3862943649291992,1.2491884231567383,0.0641186535358429
647,8,1.6094379425048828,1.0008924007415771,0.8345273733139038
647,9,3.178053855895996,1.9769046306610107,1.4122813940048218
647,10,3.8066625595092773,2.2324635982513428,2.5550951957702637
647,11,2.6390573978424072,2.650846481323242,1.8677695989608765
647,12,3.7841897010803223,2.0857303142547607,3.326328754425049
647,13,3.8712010383605957,2.5217859745025635,3.8524138927459717
647,14,2.890371799468994,2.7932870388031006,2.99591064453125
647,15,3.6375861167907715,2.6622281074523926,3.2482690811157227
647,16,2.4849066734313965,2.912186622619629,1.1910841464996338
647,17,2.995732307434082,1.767329454421997,2.2756595611572266
647,18,3.465735912322998,2.7231526374816895,3.0304296016693115
647,19,0.6931471824645996,2.8939743041992188,0.5978213548660278
647,20,1.6094379425048828,1.6492373943328857,0.2008371651172638
647,21,1.6094379425048828,0.9162346124649048,0.3302772343158722
647,22,2.3025851249694824,1.4717931747436523,0.43143919110298157
647,23,2.1972246170043945,1.6274871826171875,0.5212501287460327
647,24,2.3025851249694824,1.3879778385162354,0.4307394325733185
647,25,2.4849066734313965,1.3759729862213135,0.8914788961410522
647,26,2.8332133293151855,1.8812426328659058,0.5013364553451538
647,27,2.944438934326172,1.5230095386505127,0.5930184125900269
647,28,2.8332133293151855,1.5189695358276367,1.274113655090332
647,29,1.945910096168518,1.6667354106903076,0.42591193318367004
647,30,2.6390573978424072,1.3135335445404053,0.9107247591018677
647,31,1.7917594909667969,2.2447617053985596,0.7769591808319092
647,32,2.397895336151123,1.7118550539016724,0.5829950571060181
647,33,2.1972246170043945,1.565330982208252,0.8127782344818115
647,34,1.6094379425048828,2.1469345092773438,0.20425215363502502
647,35,1.6094379425048828,1.4768924713134766,0.4377714693546295
647,36,1.6094379425048828,1.9719032049179077,0.3776501715183258
647,37,0.6931471824645996,1.386263132095337,0.32393303513526917
647,38,1.945910096168518,1.3752400875091553,0.7781023979187012
647,39,2.6390573978424072,2.2054944038391113,1.5557305812835693
647,40,3.25809645652771,2.1225075721740723,2.78413987159729
647,41,3.2188758850097656,2.6277852058410645,2.744607448577881
647,42,4.442651271820068,2.7094314098358154,3.7612738609313965
647,43,2.3025851249694824,3.314215660095215,0.5132650136947632
647,44,1.6094379425048828,1.801592230796814,0.2140456736087799
647,45,1.7917594909667969,1.607810378074646,-0.08573469519615173
647,46,1.0986123085021973,1.1415619850158691,0.03672507405281067
647,47,1.945910096168518,0.7029428482055664,0.4938599169254303
647,48,1.3862943649291992,1.6212855577468872,0.050632745027542114
647,49,1.6094379425048828,1.0482878684997559,0.14462128281593323
647,50,1.3862943649291992,1.2605303525924683,0.0370422899723053
647,51,1.6094379425048828,0.9527468085289001,0.1482812464237213
647,52,1.0986123085021973,0.9774500131607056,-0.10265204310417175
647,53,2.079441547393799,0.7668238878250122,0.3809420168399811
647,54,2.7725887298583984,1.575768232345581,0.3824287950992584
647,55,1.6094379425048828,1.2928866147994995,0.6011450290679932
647,56,3.610917806625366,1.6505526304244995,2.30836820602417
647,57,1.0986123085021973,2.893566846847534,0.559064507484436
647,58,2.1972246170043945,1.4830567836761475,0.9881330728530884
647,59,1.7917594909667969,1.9718879461288452,0.19655504822731018
647,60,1.3862943649291992,0.9511358141899109,0.08771279454231262
647,61,0.0,0.521449625492096,0.31725946068763733
647,62,2.5649492740631104,0.8935303688049316,0.44882598519325256
647,63,2.944438934326172,1.3492070436477661,1.445875883102417
647,64,0.6931471824645996,2.15286922454834,0.1004503071308136
647,65,0.6931471824645996,1.1181529760360718,0.07508936524391174
647,66,0.0,0.7991775274276733,-0.04993662238121033
647,67,0.0,0.6151383519172668,-0.12966641783714294
647,68,1.945910096168518,0.4296761155128479,0.24558642506599426
647,69,0.6931471824645996,1.282680869102478,-0.04862293601036072
647,70,1.0986123085021973,0.9229187965393066,-0.11764034628868103
647,71,0.6931471824645996,1.1376279592514038,0.026952654123306274
647,72,1.6094379425048828,1.0317177772521973,0.42068353295326233
647,73,3.0910425186157227,1.5379440784454346,2.025871753692627
647,74,3.891820192337036,2.3102855682373047,2.672062873840332
647,75,3.295836925506592,2.5849785804748535,3.023919105529785
647,76,2.995732307434082,2.384436845779419,1.5275918245315552
647,77,2.397895336151123,2.2794365882873535,1.1316925287246704
647,78,3.761200189590454,1.7388477325439453,2.367027759552002
647,79,1.7917594909667969,2.3777501583099365,1.0610346794128418
647,80,1.6094379425048828,1.564101219177246,0.9453589916229248
647,81,1.3862943649291992,1.6840271949768066,0.4972286522388458
647,82,1.6094379425048828,1.2861202955245972,1.0780296325683594
647,83,2.397895336151123,1.42462956905365,1.162856936454773
647,84,2.3025851249694824,1.5747790336608887,2.0376529693603516
647,85,1.0986123085021973,2.11861515045166,0.3686197102069855
647,86,3.6635615825653076,1.0932748317718506,1.2178758382797241
647,87,3.761200189590454,1.8588764667510986,1.548162579536438
647,88,3.1354942321777344,2.1480140686035156,1.1423609256744385
647,89,2.397895336151123,1.8871440887451172,0.9296656847000122
647,90,3.0910425186157227,2.030961275100708,1.2683669328689575
647,91,3.8066625595092773,2.391019821166992,2.4384851455688477
647,92,3.295836925506592,2.5357956886291504,2.867180824279785
647,93,4.343805313110352,2.6789941787719727,3.568110942840576
647,94,2.397895336151123,3.1811769008636475,0.8777012825012207
647,95,2.1972246170043945,1.7411760091781616,0.8839157819747925
647,96,2.1972246170043945,1.989182472229004,0.9052442312240601
647,97,3.2188758850097656,1.835590124130249,1.1853572130203247
647,98,2.4849066734313965,2.277661085128784,0.6737430095672607
647,99,1.945910096168518,1.371103048324585,0.5348069667816162
647,100,1.7917594909667969,1.7227742671966553,-0.17797908186912537
647,101,1.3862943649291992,0.7366343140602112,-0.037756770849227905
647,102,1.6094379425048828,0.7636216878890991,0.31972065567970276
647,103,2.5649492740631104,1.1117191314697266,0.8396419286727905
647,104,2.8332133293151855,1.61061692237854,1.008314609527588
647,105,2.3025851249694824,1.8428226709365845,0.41075006127357483
647,106,1.7917594909667969,1.7934178113937378,0.44273558259010315
647,107,1.7917594909667969,1.4832146167755127,0.5943800210952759
647,108,2.4849066734313965,1.6332794427871704,0.4265052378177643
647,109,1.6094379425048828,1.830288290977478,0.06771424412727356
647,110,1.3862943649291992,1.1169054508209229,0.28121915459632874
647,111,1.3862943649291992,1.567357063293457,0.29455724358558655
647,112,1.6094379425048828,1.5153748989105225,0.6695166826248169
647,113,2.5649492740631104,1.8509292602539062,0.9639090299606323
647,114,2.70805025100708,1.960172176361084,1.6420036554336548
647,115,3.0910425186157227,2.2190725803375244,1.4869474172592163
647,116,2.4849066734313965,2.251706123352051,0.9035093784332275
647,117,2.6390573978424072,1.8231078386306763,0.7520061731338501
647,118,1.0986123085021973,1.933600664138794,-0.027167052030563354
647,119,1.0986123085021973,0.7299260497093201,-0.21492478251457214
647,120,1.0986123085021973,0.9940749406814575,-0.21958789229393005
647,121,1.0986123085021973,0.50318843126297,-0.2293151319026947
647,122,1.3862943649291992,0.3679801821708679,-0.1761617362499237
647,123,1.6094379425048828,0.3306120038032532,-0.20163163542747498
647,124,1.7917594909667969,0.3172611594200134,0.07083609700202942
647,125,2.5649492740631104,0.7829924821853638,0.5725303888320923
647,126,1.6094379425048828,1.5157370567321777,0.119203120470047
647,127,1.3862943649291992,1.157329797744751,0.4473097622394562
647,128,1.0986123085021973,1.5227973461151123,0.13306036591529846
647,129,1.7917594909667969,1.0676438808441162,-0.0215894877910614
647,130,1.7917594909667969,1.1899714469909668,-0.06532081961631775
647,131,1.3862943649291992,1.0667115449905396,-0.14961335062980652
647,132,0.6931471824645996,0.43732544779777527,0.14153888821601868
647,133,0.6931471824645996,1.3671098947525024,-0.10525962710380554
647,134,1.6094379425048828,0.7523832321166992,0.2775372564792633
647,135,0.6931471824645996,1.6275081634521484,-0.19926461577415466
647,136,1.945910096168518,0.4890785217285156,-0.0177365243434906
647,137,0.6931471824645996,1.2408627271652222,-0.1604768931865692
647,138,1.6094379425048828,0.14841821789741516,-0.04831525683403015
647,139,1.7917594909667969,0.9475876092910767,0.07791855931282043
647,140,1.3862943649291992,1.1121118068695068,0.3529280722141266
647,141,2.7725887298583984,1.2186200618743896,1.1713621616363525
647,142,2.1972246170043945,1.6680233478546143,0.39307132363319397
647,143,1.6094379425048828,1.2089831829071045,0.08289399743080139
647,144,2.1972246170043945,0.6924092769622803,0.347785621881485
647,145,1.945910096168518,1.022776484489441,-0.1354595124721527
647,146,1.6094379425048828,0.3859020471572876,-0.027643173933029175
647,147,0.6931471824645996,0.8547146320343018,-0.09940573573112488
647,148,0.6931471824645996,0.2607932686805725,-0.12246653437614441
647,149,0.0,0.5219401121139526,-0.20031091570854187
647,150,1.0986123085021973,0.4929410219192505,0.041457682847976685
647,151,2.397895336151123,0.7370138168334961,0.3883850872516632
647,152,2.944438934326172,1.4707380533218384,0.32374659180641174
647,153,2.8332133293151855,1.2053251266479492,0.4521470367908478
647,154,3.295836925506592,1.5058181285858154,1.287367820739746
647,155,3.5553481578826904,2.015349864959717,1.8302326202392578
647,156,2.995732307434082,1.9418632984161377,1.9139198064804077
647,157,4.077537536621094,2.2066707611083984,2.7826693058013916
647,158,2.5649492740631104,2.767951488494873,0.7354525327682495
647,159,1.6094379425048828,1.6780369281768799,0.5480817556381226
647,160,3.931825637817383,1.2753965854644775,1.314674973487854
647,161,3.044522523880005,1.927377700805664,0.42499592900276184
647,162,0.6931471824645996,1.309962511062622,-0.09289464354515076
647,163,2.995732307434082,0.8011929988861084,0.7426676750183105
647,164,2.890371799468994,1.5570310354232788,0.22761908173561096
647,165,2.397895336151123,0.9754514098167419,-0.11645039916038513
647,166,3.044522523880005,0.2688272297382355,0.3821031153202057
647,167,2.3025851249694824,1.0619592666625977,-0.0021366775035858154
647,168,1.945910096168518,-0.22242525219917297,-0.18035289645195007
647,169,2.8332133293151855,0.2652215361595154,0.671751856803894
647,170,2.5649492740631104,1.3999600410461426,-0.06883963942527771
647,171,0.6931471824645996,0.34565967321395874,-0.14529260993003845
647,172,1.6094379425048828,0.1486111730337143,-0.16889366507530212
647,173,1.0986123085021973,0.08447970449924469,-0.19042405486106873
647,174,1.6094379425048828,-0.7048465013504028,-0.2627279460430145
647,175,0.6931471824645996,0.12554779648780823,-0.15667781233787537
647,176,1.7917594909667969,0.14631196856498718,-0.010732501745223999
647,177,2.7725887298583984,0.5577386617660522,0.4198557436466217
647,178,1.7917594909667969,1.2359867095947266,-0.0005889832973480225
647,179,2.70805025100708,0.9430108666419983,0.17880359292030334
647,180,3.367295742034912,1.0225738286972046,0.38380375504493713
647,181,3.931825637817383,1.1275349855422974,0.42823246121406555
647,182,2.944438934326172,1.4437575340270996,0.049859434366226196
647,183,3.526360511779785,0.8517034649848938,0.32522252202033997
647,184,2.944438934326172,1.1340829133987427,0.17603936791419983
647,185,2.4849066734313965,1.2225322723388672,-0.13787207007408142
647,186,2.70805025100708,0.3181495666503906,-0.014326542615890503
647,187,2.995732307434082,1.0594056844711304,0.08693256974220276
647,188,3.7841897010803223,0.8490512371063232,0.32715311646461487
647,189,3.332204580307007,1.3615689277648926,-0.02331480383872986
647,190,2.5649492740631104,0.8211884498596191,-0.02204868197441101
647,191,2.3025851249694824,0.6831346750259399,-0.28039953112602234
647,192,2.6390573978424072,-0.15669235587120056,-0.11613640189170837
647,193,1.0986123085021973,0.17438703775405884,-0.07208332419395447
647,194,1.0986123085021973,0.5159200429916382,-0.14213404059410095
647,195,1.0986123085021973,-0.03949572890996933,-0.1707657277584076
647,196,2.079441547393799,0.2326163500547409,-0.1845543086528778
647,197,2.079441547393799,0.11863026767969131,-0.24815580248832703
647,198,2.3025851249694824,-0.42400217056274414,-0.16695556044578552
647,199,1.0986123085021973,-0.1499016284942627,-0.1451004445552826
647,200,2.3025851249694824,0.26793187856674194,-0.21186193823814392
647,201,1.7917594909667969,0.02288232371211052,-0.18911215662956238
647,202,1.6094379425048828,-0.1732223480939865,-0.2208758294582367
647,203,1.6094379425048828,0.16687467694282532,-0.28253206610679626
647,204,1.6094379425048828,-0.3966735601425171,-0.1838681399822235
647,205,1.3862943649291992,0.07268557697534561,-0.2544343173503876
647,206,1.3862943649291992,-0.7547247409820557,-0.21673712134361267
647,207,2.397895336151123,0.14796794950962067,-0.16135892271995544
647,208,3.5553481578826904,0.03945309668779373,0.09708324074745178
647,209,3.465735912322998,0.6093382835388184,0.5697394609451294
647,210,3.1354942321777344,1.3355964422225952,0.2139439880847931
647,211,2.079441547393799,0.7421754598617554,-0.1492675244808197
647,212,2.397895336151123,0.5252259969711304,-0.15964922308921814
647,213,1.7917594909667969,0.16099289059638977,-0.07400783896446228
647,214,2.5649492740631104,-0.011129727587103844,-0.06514045596122742
647,215,1.945910096168518,0.27733272314071655,0.13112571835517883
647,216,2.3025851249694824,0.7991145849227905,-0.10485503077507019
647,217,2.1972246170043945,-0.12481223046779633,-0.1489991843700409
647,218,3.0910425186157227,-0.34286850690841675,0.19809260964393616
647,219,2.3025851249694824,1.1797393560409546,-0.14729711413383484
647,220,2.1972246170043945,0.08108266443014145,-0.18917569518089294
647,221,1.945910096168518,-0.16376841068267822,-0.21439608931541443
647,222,2.6390573978424072,-0.19640162587165833,-0.13725659251213074
647,223,2.995732307434082,-0.18784786760807037,0.03418281674385071
647,224,2.995732307434082,1.0281873941421509,-0.2305823266506195
647,225,2.4849066734313965,-0.2685420513153076,-0.22629520297050476
647,226,1.6094379425048828,-0.1421278417110443,-0.2227632701396942
647,227,2.6390573978424072,-0.8657645583152771,-0.1448889672756195
647,228,3.178053855895996,0.2217503786087036,-0.016706913709640503
647,229,3.2188758850097656,0.6731170415878296,0.12645378708839417
647,230,1.6094379425048828,0.4831531047821045,-0.19834110140800476
647,231,1.3862943649291992,-0.06331633031368256,-0.19704541563987732
647,232,1.3862943649291992,-0.5560311079025269,-0.22550150752067566
647,233,1.3862943649291992,-0.7023855447769165,-0.2422252595424652
647,234,2.1972246170043945,-0.5865408778190613,-0.2323339879512787
647,235,1.3862943649291992,-0.4527643620967865,-0.22596880793571472
647,236,1.945910096168518,-0.6728968620300293,-0.1629614531993866
647,237,1.945910096168518,-0.35446447134017944,-0.1520507037639618
647,238,2.995732307434082,-0.6933417916297913,0.1312350332736969
647,239,2.079441547393799,0.3109354078769684,-0.1515636146068573
647,240,2.3025851249694824,-0.21783408522605896,-0.1567898690700531
647,241,1.945910096168518,-0.8097893595695496,-0.1651531159877777
647,242,1.7917594909667969,-0.47012344002723694,-0.09774896502494812
647,243,0.6931471824645996,-0.6412917375564575,-0.1839488446712494
647,244,1.6094379425048828,-0.7811415195465088,-0.16255280375480652
647,245,2.1972246170043945,-0.5849982500076294,-0.15108069777488708
647,246,2.7725887298583984,-0.45947009325027466,-0.1256907880306244
647,247,3.4011974334716797,-0.22159501910209656,-0.11436459422111511
647,248,3.4965076446533203,0.24530768394470215,-0.11481496691703796
647,249,1.7917594909667969,0.2670700252056122,-0.225612610578537
647,250,0.6931471824645996,-0.9740309715270996,-0.21832332015037537
647,251,0.6931471824645996,-1.7700215578079224,-0.2555926740169525
647,252,1.6094379425048828,-1.141128420829773,-0.21230384707450867
647,253,1.3862943649291992,-1.5340421199798584,-0.2078833281993866
647,254,1.3862943649291992,-0.4225863218307495,-0.2091260850429535
647,255,2.1972246170043945,-1.0799505710601807,-0.22534450888633728
647,256,1.945910096168518,-0.49096423387527466,-0.2566142976284027
647,257,1.7917594909667969,-0.3428286015987396,-0.24272474646568298
647,258,0.6931471824645996,-0.9221171140670776,-0.2119642198085785
647,259,1.0986123085021973,-1.1625820398330688,-0.2410200536251068
647,260,1.945910096168518,-1.5864648818969727,-0.2358134686946869
647,261,2.079441547393799,-0.8749607801437378,-0.29612311720848083
647,262,2.397895336151123,-0.22913870215415955,-0.18908759951591492
647,263,0.6931471824645996,0.14405059814453125,-0.24271556735038757
647,264,0.6931471824645996,-0.8713091611862183,-0.1936187446117401
647,265,0.6931471824645996,-0.47823554277420044,-0.26275166869163513
647,266,1.945910096168518,-1.451873779296875,-0.17350807785987854
647,267,2.3025851249694824,-0.985948383808136,-0.285099595785141
647,268,1.3862943649291992,-1.1844265460968018,-0.20398983359336853
647,269,0.6931471824645996,-1.3563659191131592,-0.3597782552242279
647,270,3.2188758850097656,-0.006046175956726074,-0.19587978720664978
647,271,3.5553481578826904,0.3183162808418274,0.24028661847114563
647,272,4.634728908538818,1.2357125282287598,0.9245456457138062
647,273,4.204692840576172,1.8300039768218994,1.4583641290664673
647,274,4.394449234008789,2.0534064769744873,1.1582247018814087
647,275,3.178053855895996,1.9017586708068848,0.1971088945865631
647,276,2.1972246170043945,0.9073219895362854,0.034966498613357544
647,277,2.079441547393799,0.5707675814628601,-0.1606118381023407
647,278,2.7725887298583984,-0.22532212734222412,-0.10430678725242615
647,279,2.1972246170043945,0.7830791473388672,-0.2111506164073944
647,280,1.6094379425048828,0.07672250270843506,-0.20751747488975525
647,281,2.397895336151123,-0.4654727578163147,-0.20514830946922302
647,282,1.945910096168518,-0.6489934325218201,-0.28139981627464294
647,283,2.890371799468994,-1.0050630569458008,-0.20770081877708435
647,284,4.406719207763672,-0.39818042516708374,0.07987967133522034
647,285,3.332204580307007,0.9149099588394165,-0.11164066195487976
647,286,2.7725887298583984,0.10658644139766693,-0.08380672335624695
647,287,1.7917594909667969,0.6245755553245544,-0.2737543284893036
647,288,2.3025851249694824,-0.899618923664093,-0.2109496295452118
647,289,1.945910096168518,-0.32860708236694336,-0.17622968554496765
647,290,2.4849066734313965,-0.393767774105072,-0.10839959979057312
647,291,1.6094379425048828,-0.015957340598106384,-0.17289337515830994
647,292,1.3862943649291992,-0.9906723499298096,-0.09052452445030212
647,293,1.3862943649291992,-0.19211791455745697,-0.17563733458518982
647,294,1.6094379425048828,-0.6711522936820984,-0.09247002005577087
647,295,0.6931471824645996,-0.5571624636650085,-0.11732944846153259
647,296,1.3862943649291992,-0.5791528224945068,-0.0857439935207367
647,297,2.8332133293151855,-0.2618538439273834,-0.0761462152004242
647,298,1.7917594909667969,0.0015603825449943542,-0.07638499140739441
647,299,1.6094379425048828,-0.30462783575057983,-0.17675885558128357
647,300,1.6094379425048828,-0.5710711479187012,-0.2193720042705536
647,301,0.6931471824645996,-0.7967796325683594,-0.1648080050945282
647,302,1.0986123085021973,-0.7076618671417236,-0.13007578253746033
647,303,2.3025851249694824,-0.4455778896808624,0.15278807282447815
647,304,2.6390573978424072,0.18469110131263733,-0.0913057029247284
647,305,1.945910096168518,0.08219611644744873,-0.18252524733543396
647,306,2.890371799468994,-0.5211765170097351,-0.113005131483078
647,307,0.6931471824645996,0.1434229165315628,-0.1747417151927948
647,308,2.70805025100708,-0.6303918957710266,-0.13443586230278015
647,309,0.0,-0.27388474345207214,-0.2156272828578949
647,310,0.6931471824645996,-1.5409842729568481,-0.14140233397483826
647,311,0.0,-1.1699742078781128,-0.17540034651756287
647,312,0.6931471824645996,-0.5324798822402954,-0.19677743315696716
647,313,1.0986123085021973,-1.3559885025024414,-0.1412554681301117
647,314,0.6931471824645996,-1.8749654293060303,0.015335232019424438
647,315,0.0,-2.5941359996795654,-0.23102876543998718
647,316,0.6931471824645996,-1.1295838356018066,-0.1742018163204193
647,317,0.0,-1.7208919525146484,-0.2487032115459442
647,318,0.0,-1.2707548141479492,-0.19706258177757263
647,319,0.0,-1.7213127613067627,-0.18025478720664978
647,320,0.0,-1.2622495889663696,-0.18208131194114685
647,321,0.0,-1.5673770904541016,-0.21301671862602234
647,322,0.0,-0.9715093374252319,-0.17843148112297058
647,323,1.0986123085021973,-0.8619331121444702,-0.1535254418849945
647,324,1.3862943649291992,-0.10554464906454086,-0.21763619780540466
647,325,0.6931471824645996,-0.3550701141357422,-0.1194523274898529
647,326,0.0,-0.9347807168960571,-0.2070666253566742
647,327,0.0,-1.3188512325286865,-0.1814691722393036
647,328,1.6094379425048828,-2.083934783935547,-0.22663578391075134
647,329,1.0986123085021973,-0.6976640224456787,-0.20201918482780457
647,330,1.945910096168518,-1.1273270845413208,-0.19453129172325134
647,331,0.0,-0.39385756850242615,-0.2434311807155609
647,332,0.6931471824645996,-1.479311466217041,-0.19099339842796326
647,333,0.0,-1.7550023794174194,-0.17125114798545837
647,334,0.0,-2.1500775814056396,-0.229307621717453
647,335,0.0,-1.8071904182434082,-0.21557042002677917
647,336,0.0,-1.3734288215637207,-0.12895449995994568
647,337,0.0,-1.8019003868103027,-0.09663066267967224
647,338,0.0,-1.6340768337249756,0.07505837082862854
647,339,0.0,-2.696254253387451,0.05526056885719299
647,340,0.0,-2.163503646850586,-0.1533120572566986
647,341,1.0986123085021973,0.07823634147644043,-0.20223483443260193
